Title,Title_URL,Field1,Field2
Maxwest Orbit 4400,https://www.phonearena.com/phones/Maxwest-Orbit-4400_id8170,Battery,1400 mAh
Maxwest Orbit 4400,https://www.phonearena.com/phones/Maxwest-Orbit-4400_id8170,OS,"Android 4.2
"
Samsung Galaxy Trend Lite,https://www.phonearena.com/phones/Samsung-Galaxy-Trend-Lite_id8414,OS,"Android 4.1.2
"
Samsung Galaxy Trend Lite,https://www.phonearena.com/phones/Samsung-Galaxy-Trend-Lite_id8414,Display,"4.0 inches
800 x 480 pixels
"
Samsung Galaxy Trend Lite,https://www.phonearena.com/phones/Samsung-Galaxy-Trend-Lite_id8414,Camera,"3 MP (Single camera)
"
Samsung Galaxy Trend Lite,https://www.phonearena.com/phones/Samsung-Galaxy-Trend-Lite_id8414,Hardware,"
0.5GB RAM"
Samsung Galaxy Trend Lite,https://www.phonearena.com/phones/Samsung-Galaxy-Trend-Lite_id8414,Storage,"4GB, microSDXC"
Samsung Galaxy Trend Lite,https://www.phonearena.com/phones/Samsung-Galaxy-Trend-Lite_id8414,Battery,1500 mAh
Maxwest Orbit 6200,https://www.phonearena.com/phones/Maxwest-Orbit-6200_id8169,Announced,No information
Maxwest Orbit 6200,https://www.phonearena.com/phones/Maxwest-Orbit-6200_id8169,Display,"6.0 inches
960 x 540 pixels
"
Maxwest Orbit 6200,https://www.phonearena.com/phones/Maxwest-Orbit-6200_id8169,Camera,"8 MP (Single camera)
0.3 MP VGA front"
Maxwest Orbit 6200,https://www.phonearena.com/phones/Maxwest-Orbit-6200_id8169,Hardware,"MediaTek
0.5GB RAM"
Maxwest Orbit 6200,https://www.phonearena.com/phones/Maxwest-Orbit-6200_id8169,Storage,", microSDHC"
Maxwest Orbit 6200,https://www.phonearena.com/phones/Maxwest-Orbit-6200_id8169,Battery,2350 mAh
Maxwest Orbit 6200,https://www.phonearena.com/phones/Maxwest-Orbit-6200_id8169,OS,"Android 4.2
"
Maxwest Orbit X50,https://www.phonearena.com/phones/Maxwest-Orbit-X50_id8168,OS,"Android 4.2.2
"
Maxwest Orbit X50,https://www.phonearena.com/phones/Maxwest-Orbit-X50_id8168,Display,"5.0 inches
960 x 540 pixels
"
Maxwest Orbit X50,https://www.phonearena.com/phones/Maxwest-Orbit-X50_id8168,Camera,"8 MP (Single camera)
0.3 MP VGA front"
Maxwest Orbit X50,https://www.phonearena.com/phones/Maxwest-Orbit-X50_id8168,Hardware,"Broadcom BCM23550
0.5GB RAM"
Maxwest Orbit X50,https://www.phonearena.com/phones/Maxwest-Orbit-X50_id8168,Storage,", microSDHC"
Maxwest Orbit X50,https://www.phonearena.com/phones/Maxwest-Orbit-X50_id8168,Battery,2000 mAh
Maxwest Orbit 5400T,https://www.phonearena.com/phones/Maxwest-Orbit-5400T_id8167,OS,"Android 4.2.2
"
Maxwest Orbit 5400T,https://www.phonearena.com/phones/Maxwest-Orbit-5400T_id8167,Display,"5.0 inches
960 x 540 pixels
"
Maxwest Orbit 5400T,https://www.phonearena.com/phones/Maxwest-Orbit-5400T_id8167,Camera,"8 MP (Single camera)
0.3 MP VGA front"
Maxwest Orbit 5400T,https://www.phonearena.com/phones/Maxwest-Orbit-5400T_id8167,Hardware,"MediaTek
0.5GB RAM"
Maxwest Orbit 5400T,https://www.phonearena.com/phones/Maxwest-Orbit-5400T_id8167,Storage,", microSDHC"
Maxwest Orbit 5400T,https://www.phonearena.com/phones/Maxwest-Orbit-5400T_id8167,Battery,2000 mAh
HTC One max,https://www.phonearena.com/phones/HTC-One-max_id8008,OS,"Android 4.4.2
HTC Sense UI"
HTC One max,https://www.phonearena.com/phones/HTC-One-max_id8008,Display,"5.9 inches
1920 x 1080 pixels
"
HTC One max,https://www.phonearena.com/phones/HTC-One-max_id8008,Camera,"4 MP (Single camera)
2.1 MP front"
HTC One max,https://www.phonearena.com/phones/HTC-One-max_id8008,Hardware,"Qualcomm Snapdragon 600
2GB RAM"
HTC One max,https://www.phonearena.com/phones/HTC-One-max_id8008,Storage,"32GB, microSDXC"
HTC One max,https://www.phonearena.com/phones/HTC-One-max_id8008,Battery,3300 mAh
LG G Pro Lite Dual,https://www.phonearena.com/phones/LG-G-Pro-Lite-Dual_id8324,Released,"Oct 25, 2013"
LG G Pro Lite Dual,https://www.phonearena.com/phones/LG-G-Pro-Lite-Dual_id8324,Display,"5.5 inches
960 x 540 pixels
"
LG G Pro Lite Dual,https://www.phonearena.com/phones/LG-G-Pro-Lite-Dual_id8324,Camera,"8 MP (Single camera)
1.3 MP front"
LG G Pro Lite Dual,https://www.phonearena.com/phones/LG-G-Pro-Lite-Dual_id8324,Hardware,"MediaTek
1GB RAM"
LG G Pro Lite Dual,https://www.phonearena.com/phones/LG-G-Pro-Lite-Dual_id8324,Storage,"8GB, microSDHC"
LG G Pro Lite Dual,https://www.phonearena.com/phones/LG-G-Pro-Lite-Dual_id8324,Battery,3140 mAh
LG G Pro Lite Dual,https://www.phonearena.com/phones/LG-G-Pro-Lite-Dual_id8324,OS,"Android 4.1.2
LG Optimus UI"
LG G Pro Lite,https://www.phonearena.com/phones/LG-G-Pro-Lite_id8164,Released,"Oct 24, 2013"
LG G Pro Lite,https://www.phonearena.com/phones/LG-G-Pro-Lite_id8164,Display,"5.5 inches
960 x 540 pixels
"
LG G Pro Lite,https://www.phonearena.com/phones/LG-G-Pro-Lite_id8164,Camera,"8 MP (Single camera)
1.3 MP front"
LG G Pro Lite,https://www.phonearena.com/phones/LG-G-Pro-Lite_id8164,Hardware,"MediaTek
1GB RAM"
LG G Pro Lite,https://www.phonearena.com/phones/LG-G-Pro-Lite_id8164,Storage,"8GB, microSDHC"
LG G Pro Lite,https://www.phonearena.com/phones/LG-G-Pro-Lite_id8164,Battery,3140 mAh
LG G Pro Lite,https://www.phonearena.com/phones/LG-G-Pro-Lite_id8164,OS,"Android 4.1.2
LG Optimus UI"
Samsung Galaxy Round,https://www.phonearena.com/phones/Samsung-Galaxy-Round_id8163,OS,"Android 4.3
"
Samsung Galaxy Round,https://www.phonearena.com/phones/Samsung-Galaxy-Round_id8163,Display,"5.7 inches
1920 x 1080 pixels
"
Samsung Galaxy Round,https://www.phonearena.com/phones/Samsung-Galaxy-Round_id8163,Camera,"13 MP (Single camera)
2 MP front"
Samsung Galaxy Round,https://www.phonearena.com/phones/Samsung-Galaxy-Round_id8163,Hardware,"Qualcomm Snapdragon 800
3GB RAM"
Samsung Galaxy Round,https://www.phonearena.com/phones/Samsung-Galaxy-Round_id8163,Storage,"32GB, microSDXC"
Samsung Galaxy Round,https://www.phonearena.com/phones/Samsung-Galaxy-Round_id8163,Battery,2800 mAh
Alcatel OneTouch Evolve,https://www.phonearena.com/phones/Alcatel-OneTouch-Evolve_id8162,Released,"Oct 05, 2013"
Alcatel OneTouch Evolve,https://www.phonearena.com/phones/Alcatel-OneTouch-Evolve_id8162,Display,"4.0 inches
800 x 480 pixels
"
Alcatel OneTouch Evolve,https://www.phonearena.com/phones/Alcatel-OneTouch-Evolve_id8162,Camera,"5 MP (Single camera)
0.3 MP VGA front"
Alcatel OneTouch Evolve,https://www.phonearena.com/phones/Alcatel-OneTouch-Evolve_id8162,Hardware,"MediaTek
0.5GB RAM"
Alcatel OneTouch Evolve,https://www.phonearena.com/phones/Alcatel-OneTouch-Evolve_id8162,Storage,"4GB, microSDHC"
Alcatel OneTouch Evolve,https://www.phonearena.com/phones/Alcatel-OneTouch-Evolve_id8162,Battery,1400 mAh
Alcatel OneTouch Evolve,https://www.phonearena.com/phones/Alcatel-OneTouch-Evolve_id8162,OS,"Android 4.1
"
Alcatel OneTouch Fierce,https://www.phonearena.com/phones/Alcatel-OneTouch-Fierce_id8161,Released,"Oct 05, 2013"
Alcatel OneTouch Fierce,https://www.phonearena.com/phones/Alcatel-OneTouch-Fierce_id8161,Display,"4.5 inches
960 x 540 pixels
"
Alcatel OneTouch Fierce,https://www.phonearena.com/phones/Alcatel-OneTouch-Fierce_id8161,Camera,"5 MP (Single camera)
0.3 MP VGA front"
Alcatel OneTouch Fierce,https://www.phonearena.com/phones/Alcatel-OneTouch-Fierce_id8161,Hardware,"MediaTek
1GB RAM"
Alcatel OneTouch Fierce,https://www.phonearena.com/phones/Alcatel-OneTouch-Fierce_id8161,Storage,"4GB, microSDHC"
Alcatel OneTouch Fierce,https://www.phonearena.com/phones/Alcatel-OneTouch-Fierce_id8161,Battery,1800 mAh
Alcatel OneTouch Fierce,https://www.phonearena.com/phones/Alcatel-OneTouch-Fierce_id8161,OS,"Android 4.2.2
"
Lemon Mobiles P3,https://www.phonearena.com/phones/Lemon-Mobiles-P3_id8746,OS,"Android 2.3
"
Lemon Mobiles P3,https://www.phonearena.com/phones/Lemon-Mobiles-P3_id8746,Display,"3.5 inches

"
Lemon Mobiles P3,https://www.phonearena.com/phones/Lemon-Mobiles-P3_id8746,Camera,"2 MP (Single camera)
0.3 MP VGA front"
Lemon Mobiles P3,https://www.phonearena.com/phones/Lemon-Mobiles-P3_id8746,Storage,", microSDHC"
Lemon Mobiles P3,https://www.phonearena.com/phones/Lemon-Mobiles-P3_id8746,Battery,1400 mAh
Videocon A10F,https://www.phonearena.com/phones/Videocon-A10F_id8745,OS,"Android 2.3.5
"
Videocon A10F,https://www.phonearena.com/phones/Videocon-A10F_id8745,Display,"3.5 inches
480 x 320 pixels
"
Videocon A10F,https://www.phonearena.com/phones/Videocon-A10F_id8745,Camera,"2 MP (Single camera)
0.3 MP VGA front"
Videocon A10F,https://www.phonearena.com/phones/Videocon-A10F_id8745,Hardware,"
0.25GB RAM"
Videocon A10F,https://www.phonearena.com/phones/Videocon-A10F_id8745,Storage,"0.512GB, microSDHC"
Videocon A10F,https://www.phonearena.com/phones/Videocon-A10F_id8745,Battery,1400 mAh
Samsung Galaxy Core Plus,https://www.phonearena.com/phones/Samsung-Galaxy-Core-Plus_id8314,Released,"Oct 01, 2013"
Samsung Galaxy Core Plus,https://www.phonearena.com/phones/Samsung-Galaxy-Core-Plus_id8314,Display,"4.3 inches
800 x 480 pixels
"
Samsung Galaxy Core Plus,https://www.phonearena.com/phones/Samsung-Galaxy-Core-Plus_id8314,Camera,"5 MP (Single camera)
0.3 MP VGA front"
Samsung Galaxy Core Plus,https://www.phonearena.com/phones/Samsung-Galaxy-Core-Plus_id8314,Hardware,"Broadcom
0.75GB RAM"
Samsung Galaxy Core Plus,https://www.phonearena.com/phones/Samsung-Galaxy-Core-Plus_id8314,Storage,"4GB, microSDXC"
Samsung Galaxy Core Plus,https://www.phonearena.com/phones/Samsung-Galaxy-Core-Plus_id8314,Battery,1800 mAh
Samsung Galaxy Core Plus,https://www.phonearena.com/phones/Samsung-Galaxy-Core-Plus_id8314,OS,"Android 4.2
"
Samsung Galaxy Star Pro,https://www.phonearena.com/phones/Samsung-Galaxy-Star-Pro_id8562,OS,"Android 4.1
"
Samsung Galaxy Star Pro,https://www.phonearena.com/phones/Samsung-Galaxy-Star-Pro_id8562,Display,"4.0 inches
800 x 480 pixels
"
Samsung Galaxy Star Pro,https://www.phonearena.com/phones/Samsung-Galaxy-Star-Pro_id8562,Camera,"2 MP (Single camera)
"
Samsung Galaxy Star Pro,https://www.phonearena.com/phones/Samsung-Galaxy-Star-Pro_id8562,Hardware,"
0.5GB RAM"
Samsung Galaxy Star Pro,https://www.phonearena.com/phones/Samsung-Galaxy-Star-Pro_id8562,Storage,"4GB, microSDHC"
Samsung Galaxy Star Pro,https://www.phonearena.com/phones/Samsung-Galaxy-Star-Pro_id8562,Battery,1500 mAh
Samsung Galaxy Golden,https://www.phonearena.com/phones/Samsung-Galaxy-Golden_id8563,Released,"Nov 01, 2013"
Samsung Galaxy Golden,https://www.phonearena.com/phones/Samsung-Galaxy-Golden_id8563,Display,"3.7 inches
800 x 480 pixels
"
Samsung Galaxy Golden,https://www.phonearena.com/phones/Samsung-Galaxy-Golden_id8563,Camera,"8 MP (Single camera)
1.9 MP front"
Samsung Galaxy Golden,https://www.phonearena.com/phones/Samsung-Galaxy-Golden_id8563,Hardware,"Qualcomm Snapdragon 400
1.5GB RAM"
Samsung Galaxy Golden,https://www.phonearena.com/phones/Samsung-Galaxy-Golden_id8563,Storage,"16GB, microSDXC"
Samsung Galaxy Golden,https://www.phonearena.com/phones/Samsung-Galaxy-Golden_id8563,Battery,1820 mAh
Samsung Galaxy Golden,https://www.phonearena.com/phones/Samsung-Galaxy-Golden_id8563,OS,"Android 4.2
Samsung TouchWiz UI"
Spice Mobile Smart Flo Space,https://www.phonearena.com/phones/Spice-Mobile-Smart-Flo-Space_id9246,OS,"Android 4.2
"
Spice Mobile Smart Flo Space,https://www.phonearena.com/phones/Spice-Mobile-Smart-Flo-Space_id9246,Display,"3.5 inches
480 x 320 pixels
"
Spice Mobile Smart Flo Space,https://www.phonearena.com/phones/Spice-Mobile-Smart-Flo-Space_id9246,Camera,"3.2 MP (Single camera)
1.3 MP front"
Spice Mobile Smart Flo Space,https://www.phonearena.com/phones/Spice-Mobile-Smart-Flo-Space_id9246,Hardware,"MediaTek
0.25GB RAM"
Spice Mobile Smart Flo Space,https://www.phonearena.com/phones/Spice-Mobile-Smart-Flo-Space_id9246,Storage,"0.512GB, microSDHC"
Spice Mobile Smart Flo Space,https://www.phonearena.com/phones/Spice-Mobile-Smart-Flo-Space_id9246,Battery,1450 mAh
Jolla Smartphone,https://www.phonearena.com/phones/Jolla-Smartphone_id8153,Released,"Nov 28, 2013"
Jolla Smartphone,https://www.phonearena.com/phones/Jolla-Smartphone_id8153,Display,"4.5 inches
960 x 540 pixels
"
Jolla Smartphone,https://www.phonearena.com/phones/Jolla-Smartphone_id8153,Camera,"8 MP (Single camera)
2 MP front"
Jolla Smartphone,https://www.phonearena.com/phones/Jolla-Smartphone_id8153,Hardware,"Qualcomm Snapdragon 400
1GB RAM"
Jolla Smartphone,https://www.phonearena.com/phones/Jolla-Smartphone_id8153,Storage,"16GB, microSDXC"
Jolla Smartphone,https://www.phonearena.com/phones/Jolla-Smartphone_id8153,Battery,2100 mAh
Jolla Smartphone,https://www.phonearena.com/phones/Jolla-Smartphone_id8153,OS,"Sailfish 
"
Haier W716,https://www.phonearena.com/phones/Haier-W716_id8403,OS,"Android 4.2
"
Haier W716,https://www.phonearena.com/phones/Haier-W716_id8403,Display,"4.0 inches
800 x 480 pixels
"
Haier W716,https://www.phonearena.com/phones/Haier-W716_id8403,Camera,"2 MP (Single camera)
"
Haier W716,https://www.phonearena.com/phones/Haier-W716_id8403,Hardware,"MediaTek
0.5GB RAM"
Haier W716,https://www.phonearena.com/phones/Haier-W716_id8403,Storage,"4GB, microSDHC"
Haier W716,https://www.phonearena.com/phones/Haier-W716_id8403,Battery,1400 mAh
ZTE Supreme,https://www.phonearena.com/phones/ZTE-Supreme_id8150,OS,"Android 4.1
"
ZTE Supreme,https://www.phonearena.com/phones/ZTE-Supreme_id8150,Display,"5.0 inches
1280 x 720 pixels
"
ZTE Supreme,https://www.phonearena.com/phones/ZTE-Supreme_id8150,Camera,"13 MP (Single camera)
1.2 MP front"
ZTE Supreme,https://www.phonearena.com/phones/ZTE-Supreme_id8150,Hardware,"
1GB RAM"
ZTE Supreme,https://www.phonearena.com/phones/ZTE-Supreme_id8150,Storage,", microSDXC"
ZTE Supreme,https://www.phonearena.com/phones/ZTE-Supreme_id8150,Battery,2500 mAh
BlackBerry Z30,https://www.phonearena.com/phones/BlackBerry-Z30_id7519,OS,"BlackBerry 10.3
"
BlackBerry Z30,https://www.phonearena.com/phones/BlackBerry-Z30_id7519,Display,"5.0 inches
1280 x 720 pixels
"
BlackBerry Z30,https://www.phonearena.com/phones/BlackBerry-Z30_id7519,Camera,"8 MP (Single camera)
2 MP front"
BlackBerry Z30,https://www.phonearena.com/phones/BlackBerry-Z30_id7519,Hardware,"Qualcomm Snapdragon S4 Pro
2GB RAM"
BlackBerry Z30,https://www.phonearena.com/phones/BlackBerry-Z30_id7519,Storage,"16GB, microSDXC"
BlackBerry Z30,https://www.phonearena.com/phones/BlackBerry-Z30_id7519,Battery,2880 mAh
Asus PadFone Infinity 2,https://www.phonearena.com/phones/Asus-PadFone-Infinity-2_id8432,OS,"Android 4.2
"
Asus PadFone Infinity 2,https://www.phonearena.com/phones/Asus-PadFone-Infinity-2_id8432,Display,"5.0 inches
1920 x 1080 pixels
"
Asus PadFone Infinity 2,https://www.phonearena.com/phones/Asus-PadFone-Infinity-2_id8432,Camera,"13 MP (Single camera)
2 MP front"
Asus PadFone Infinity 2,https://www.phonearena.com/phones/Asus-PadFone-Infinity-2_id8432,Hardware,"Qualcomm Snapdragon 800
2GB RAM"
Asus PadFone Infinity 2,https://www.phonearena.com/phones/Asus-PadFone-Infinity-2_id8432,Storage,"16GB, microSDXC"
Asus PadFone Infinity 2,https://www.phonearena.com/phones/Asus-PadFone-Infinity-2_id8432,Battery,2400 mAh
Alcatel OneTouch POP C5,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C5_id8395,Released,"Dec 01, 2013"
Alcatel OneTouch POP C5,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C5_id8395,Display,"4.5 inches
854 x 480 pixels
"
Alcatel OneTouch POP C5,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C5_id8395,Camera,"5 MP (Single camera)
0.3 MP VGA front"
Alcatel OneTouch POP C5,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C5_id8395,Hardware,"
0.5GB RAM"
Alcatel OneTouch POP C5,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C5_id8395,Storage,"4GB, microSDHC"
Alcatel OneTouch POP C5,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C5_id8395,Battery,1800 mAh
Alcatel OneTouch POP C5,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C5_id8395,OS,"Android 4.2.2
"
Alcatel OneTouch POP C7,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C7_id8393,Released,"Apr 01, 2014"
Alcatel OneTouch POP C7,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C7_id8393,Display,"5.0 inches
854 x 480 pixels
"
Alcatel OneTouch POP C7,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C7_id8393,Camera,"5 MP (Single camera)
0.3 MP VGA front"
Alcatel OneTouch POP C7,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C7_id8393,Hardware,"
0.5GB RAM"
Alcatel OneTouch POP C7,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C7_id8393,Storage,"4GB, microSDHC"
Alcatel OneTouch POP C7,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C7_id8393,Battery,2000 mAh
Alcatel OneTouch POP C7,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C7_id8393,OS,"Android 4.2
"
Alcatel OneTouch POP C1,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C1_id8391,OS,"Android 4.2
"
Alcatel OneTouch POP C1,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C1_id8391,Display,"3.5 inches
480 x 320 pixels
"
Alcatel OneTouch POP C1,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C1_id8391,Camera,"2 MP (Single camera)
"
Alcatel OneTouch POP C1,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C1_id8391,Hardware,"
0.5GB RAM"
Alcatel OneTouch POP C1,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C1_id8391,Storage,"4GB, microSDHC"
Alcatel OneTouch POP C1,https://www.phonearena.com/phones/Alcatel-OneTouch-POP-C1_id8391,Battery,1300 mAh
Apple iPhone 5s,https://www.phonearena.com/phones/Apple-iPhone-5s_id7710,Released,"Sep 20, 2013"
Apple iPhone 5s,https://www.phonearena.com/phones/Apple-iPhone-5s_id7710,Display,"4.0 inches
1136 x 640 pixels
"
Apple iPhone 5s,https://www.phonearena.com/phones/Apple-iPhone-5s_id7710,Camera,"8 MP (Single camera)
1.2 MP front"
Apple iPhone 5s,https://www.phonearena.com/phones/Apple-iPhone-5s_id7710,Hardware,"Apple A7
1GB RAM"
Apple iPhone 5s,https://www.phonearena.com/phones/Apple-iPhone-5s_id7710,Storage,"64GB, not expandable"
Apple iPhone 5s,https://www.phonearena.com/phones/Apple-iPhone-5s_id7710,Battery,1570 mAh
Apple iPhone 5s,https://www.phonearena.com/phones/Apple-iPhone-5s_id7710,OS,"iOS 12.x
"
Apple iPhone 5c,https://www.phonearena.com/phones/Apple-iPhone-5c_id7983,Released,"Sep 20, 2013"
Apple iPhone 5c,https://www.phonearena.com/phones/Apple-iPhone-5c_id7983,Display,"4.0 inches
1136 x 640 pixels
"
Apple iPhone 5c,https://www.phonearena.com/phones/Apple-iPhone-5c_id7983,Camera,"8 MP (Single camera)
1.2 MP front"
Apple iPhone 5c,https://www.phonearena.com/phones/Apple-iPhone-5c_id7983,Hardware,"Apple A6
1GB RAM"
Apple iPhone 5c,https://www.phonearena.com/phones/Apple-iPhone-5c_id7983,Storage,"32GB, not expandable"
Apple iPhone 5c,https://www.phonearena.com/phones/Apple-iPhone-5c_id7983,Battery,1507 mAh
Apple iPhone 5c,https://www.phonearena.com/phones/Apple-iPhone-5c_id7983,OS,"iOS 10.x
"
Huawei Valiant,https://www.phonearena.com/phones/Huawei-Valiant_id8144,OS,"Android 4.1
Huawei Emotion UI"
Huawei Valiant,https://www.phonearena.com/phones/Huawei-Valiant_id8144,Display,"4.0 inches
800 x 480 pixels
"
Huawei Valiant,https://www.phonearena.com/phones/Huawei-Valiant_id8144,Camera,"3 MP (Single camera)
"
Huawei Valiant,https://www.phonearena.com/phones/Huawei-Valiant_id8144,Hardware,"Qualcomm Snapdragon S4 Play
0.75GB RAM"
Huawei Valiant,https://www.phonearena.com/phones/Huawei-Valiant_id8144,Storage,"4GB, microSDHC"
Huawei Valiant,https://www.phonearena.com/phones/Huawei-Valiant_id8144,Battery,1750 mAh
Lenovo Vibe X,https://www.phonearena.com/phones/Lenovo-Vibe-X_id8118,OS,"Android 4.2
"
Lenovo Vibe X,https://www.phonearena.com/phones/Lenovo-Vibe-X_id8118,Display,"5.0 inches
1920 x 1080 pixels
"
Lenovo Vibe X,https://www.phonearena.com/phones/Lenovo-Vibe-X_id8118,Camera,"13 MP (Single camera)
5 MP front"
Lenovo Vibe X,https://www.phonearena.com/phones/Lenovo-Vibe-X_id8118,Hardware,"MediaTek
2GB RAM"
Lenovo Vibe X,https://www.phonearena.com/phones/Lenovo-Vibe-X_id8118,Storage,"16GB, "
Lenovo Vibe X,https://www.phonearena.com/phones/Lenovo-Vibe-X_id8118,Battery,2000 mAh
Samsung Galaxy Note3,https://www.phonearena.com/phones/Samsung-Galaxy-Note3_id7984,Released,"Sep 25, 2013"
Samsung Galaxy Note3,https://www.phonearena.com/phones/Samsung-Galaxy-Note3_id7984,Display,"5.7 inches
1920 x 1080 pixels
"
Samsung Galaxy Note3,https://www.phonearena.com/phones/Samsung-Galaxy-Note3_id7984,Camera,"13 MP (Single camera)
2 MP front"
Samsung Galaxy Note3,https://www.phonearena.com/phones/Samsung-Galaxy-Note3_id7984,Hardware,"Qualcomm Snapdragon 800
3GB RAM"
Samsung Galaxy Note3,https://www.phonearena.com/phones/Samsung-Galaxy-Note3_id7984,Storage,"64GB, microSDHC"
Samsung Galaxy Note3,https://www.phonearena.com/phones/Samsung-Galaxy-Note3_id7984,Battery,3200 mAh
Samsung Galaxy Note3,https://www.phonearena.com/phones/Samsung-Galaxy-Note3_id7984,OS,"Android 5.0 Lollipop
"
Sony Xperia Z1,https://www.phonearena.com/phones/Sony-Xperia-Z1_id8000,OS,"Android 5.1 Lollipop
"
Sony Xperia Z1,https://www.phonearena.com/phones/Sony-Xperia-Z1_id8000,Display,"5.0 inches
1920 x 1080 pixels
"
Sony Xperia Z1,https://www.phonearena.com/phones/Sony-Xperia-Z1_id8000,Camera,"20.7 MP (Single camera)
2 MP front"
Sony Xperia Z1,https://www.phonearena.com/phones/Sony-Xperia-Z1_id8000,Hardware,"Qualcomm Snapdragon 800
2GB RAM"
Sony Xperia Z1,https://www.phonearena.com/phones/Sony-Xperia-Z1_id8000,Storage,"16GB, microSDXC"
Sony Xperia Z1,https://www.phonearena.com/phones/Sony-Xperia-Z1_id8000,Battery,3000 mAh
Alcatel OneTouch Hero,https://www.phonearena.com/phones/Alcatel-OneTouch-Hero_id8137,Released,"Jan 01, 2014"
Alcatel OneTouch Hero,https://www.phonearena.com/phones/Alcatel-OneTouch-Hero_id8137,Display,"6.0 inches
1920 x 1080 pixels
"
Alcatel OneTouch Hero,https://www.phonearena.com/phones/Alcatel-OneTouch-Hero_id8137,Camera,"13 MP (Single camera)
2 MP front"
Alcatel OneTouch Hero,https://www.phonearena.com/phones/Alcatel-OneTouch-Hero_id8137,Hardware,"
2GB RAM"
Alcatel OneTouch Hero,https://www.phonearena.com/phones/Alcatel-OneTouch-Hero_id8137,Storage,"8GB, microSDHC"
Alcatel OneTouch Hero,https://www.phonearena.com/phones/Alcatel-OneTouch-Hero_id8137,Battery,3400 mAh
Alcatel OneTouch Hero,https://www.phonearena.com/phones/Alcatel-OneTouch-Hero_id8137,OS,"Android 4.2
"
Alcatel OneTouch Idol Alpha,https://www.phonearena.com/phones/Alcatel-OneTouch-Idol-Alpha_id8134,Released,"Jun 01, 2014"
Alcatel OneTouch Idol Alpha,https://www.phonearena.com/phones/Alcatel-OneTouch-Idol-Alpha_id8134,Display,"4.7 inches
1280 x 720 pixels
"
Alcatel OneTouch Idol Alpha,https://www.phonearena.com/phones/Alcatel-OneTouch-Idol-Alpha_id8134,Camera,"13.1 MP (Single camera)
1.3 MP front"
Alcatel OneTouch Idol Alpha,https://www.phonearena.com/phones/Alcatel-OneTouch-Idol-Alpha_id8134,Hardware,"
1GB RAM"
Alcatel OneTouch Idol Alpha,https://www.phonearena.com/phones/Alcatel-OneTouch-Idol-Alpha_id8134,Storage,"16GB, "
Alcatel OneTouch Idol Alpha,https://www.phonearena.com/phones/Alcatel-OneTouch-Idol-Alpha_id8134,Battery,2000 mAh
Alcatel OneTouch Idol Alpha,https://www.phonearena.com/phones/Alcatel-OneTouch-Idol-Alpha_id8134,OS,"Android 4.2
"
Alcatel OneTouch Idol S,https://www.phonearena.com/phones/Alcatel-OneTouch-Idol-S_id8136,Released,"Dec 01, 2013"
Alcatel OneTouch Idol S,https://www.phonearena.com/phones/Alcatel-OneTouch-Idol-S_id8136,Display,"4.7 inches
1280 x 720 pixels
"
Alcatel OneTouch Idol S,https://www.phonearena.com/phones/Alcatel-OneTouch-Idol-S_id8136,Camera,"8 MP (Single camera)
1.3 MP front"
Alcatel OneTouch Idol S,https://www.phonearena.com/phones/Alcatel-OneTouch-Idol-S_id8136,Hardware,"Qualcomm Snapdragon 400
1GB RAM"
Alcatel OneTouch Idol S,https://www.phonearena.com/phones/Alcatel-OneTouch-Idol-S_id8136,Storage,"4GB, microSDHC"
Alcatel OneTouch Idol S,https://www.phonearena.com/phones/Alcatel-OneTouch-Idol-S_id8136,Battery,2000 mAh
Alcatel OneTouch Idol S,https://www.phonearena.com/phones/Alcatel-OneTouch-Idol-S_id8136,OS,"Android 4.2
"
OPPO N1,https://www.phonearena.com/phones/OPPO-N1_id8133,OS,"Android 4.2
"
OPPO N1,https://www.phonearena.com/phones/OPPO-N1_id8133,Display,"5.9 inches
1920 x 1080 pixels
"
OPPO N1,https://www.phonearena.com/phones/OPPO-N1_id8133,Camera,"13 MP (Swivel)
"
OPPO N1,https://www.phonearena.com/phones/OPPO-N1_id8133,Hardware,"Qualcomm Snapdragon 600
2GB RAM"
OPPO N1,https://www.phonearena.com/phones/OPPO-N1_id8133,Storage,"16GB, "
OPPO N1,https://www.phonearena.com/phones/OPPO-N1_id8133,Battery,3610 mAh
